"Date","Price","Open","High","Low","Vol.","Change %"
"08/10/2022","25,050","25,000","25,350","24,700","1.76M","0.20%"
"08/09/2022","25,000","24,300","25,250","24,200","2.84M","3.73%"
"08/08/2022","24,100","23,950","24,500","23,800","1.22M","0.63%"
"08/05/2022","23,950","23,750","24,050","23,600","799.60K","0.42%"
"08/04/2022","23,850","24,050","24,600","23,800","1.61M","-0.83%"
"08/03/2022","24,050","23,200","24,200","23,100","1.66M","3.22%"
"08/02/2022","23,300","23,500","23,850","23,200","1.28M","-0.43%"
"08/01/2022","23,400","23,050","23,700","23,050","1.25M","0.43%"
"07/29/2022","23,300","23,500","24,200","23,250","1.81M","-1.27%"
"07/28/2022","23,600","24,200","24,200","23,500","1.18M","-1.26%"
"07/27/2022","23,900","22,400","23,900","22,050","1.23M","5.29%"
"07/26/2022","22,700","23,200","23,550","22,700","972.50K","-2.16%"
"07/25/2022","23,200","23,400","23,750","23,100","900.00K","-2.52%"
"07/22/2022","23,800","24,100","24,600","23,800","1.57M","-2.46%"
"07/21/2022","24,400","24,500","24,800","24,200","1.03M","-1.61%"
"07/20/2022","24,800","24,450","24,950","23,900","2.16M","4.20%"
"07/19/2022","23,800","23,250","23,900","23,000","1.07M","2.37%"
"07/18/2022","23,250","23,500","23,700","23,100","678.80K","0.65%"
"07/15/2022","23,100","23,800","24,050","23,100","905.30K","-2.94%"
"07/14/2022","23,800","23,400","24,450","23,300","933.90K","1.06%"
"07/13/2022","23,550","23,150","24,200","22,700","1.12M","1.95%"
"07/12/2022","23,100","22,100","23,200","21,900","817.30K","4.52%"
"07/11/2022","22,100","23,000","23,250","21,700","1.46M","-3.91%"
"07/08/2022","23,000","23,500","24,000","22,950","629.30K","0.00%"
"07/07/2022","23,000","22,000","23,000","21,000","1.37M","6.98%"
"07/06/2022","21,500","22,550","23,650","21,500","1.52M","-6.72%"
"07/05/2022","23,050","24,700","24,700","22,950","1.51M","-6.49%"
