"Date","Price","Open","High","Low","Vol.","Change %"
"04/24/2023","5,450.0","5,620.0","5,900.0","5,450.0","8.90K","-3.02%"
"04/21/2023","5,620.0","5,290.0","5,620.0","5,290.0","254.60K","6.84%"
"04/20/2023","5,260.0","5,690.0","5,690.0","5,260.0","53.20K","-3.49%"
"04/19/2023","5,450.0","5,450.0","5,660.0","5,450.0","50.60K","0.00%"
"04/18/2023","5,450.0","5,150.0","5,450.0","5,150.0","167.70K","6.86%"
"04/17/2023","5,100.0","5,170.0","5,180.0","5,100.0","61.20K","-1.16%"
"04/14/2023","5,160.0","5,200.0","5,230.0","5,160.0","423.60K","-1.34%"
"04/13/2023","5,230.0","5,170.0","5,230.0","5,130.0","40.00K","-0.57%"
"04/12/2023","5,260.0","5,260.0","5,260.0","5,130.0","34.60K","0.00%"
"04/11/2023","5,260.0","5,260.0","5,300.0","5,260.0","7.30K","0.00%"
"04/10/2023","5,260.0","5,300.0","5,380.0","5,250.0","57.60K","-0.75%"
"04/07/2023","5,300.0","5,430.0","5,430.0","5,200.0","121.60K","-0.93%"
"04/06/2023","5,350.0","5,480.0","5,480.0","5,260.0","4.70K","0.38%"
"04/05/2023","5,330.0","5,450.0","5,450.0","5,150.0","42.60K","0.95%"
"04/04/2023","5,280.0","5,300.0","5,300.0","5,150.0","7.40K","0.00%"
"04/03/2023","5,280.0","5,390.0","5,390.0","5,100.0","20.40K","4.55%"
"03/31/2023","5,050.0","5,200.0","5,290.0","5,050.0","16.60K","-2.88%"
"03/30/2023","5,200.0","5,190.0","5,400.0","5,190.0","93.50K","0.19%"
"03/29/2023","5,190.0","5,200.0","5,320.0","5,180.0","8.90K","-1.14%"
"03/28/2023","5,250.0","5,300.0","5,300.0","5,130.0","66.60K","-0.94%"
"03/27/2023","5,300.0","5,360.0","5,500.0","5,300.0","70.90K","-1.12%"
"03/24/2023","5,360.0","5,350.0","5,520.0","5,350.0","47.80K","-2.90%"
"03/23/2023","5,520.0","5,400.0","5,520.0","5,310.0","31.70K","0.36%"
"03/22/2023","5,500.0","5,480.0","5,600.0","5,400.0","50.70K","0.00%"
"03/21/2023","5,500.0","5,310.0","5,600.0","5,310.0","40.40K","0.00%"
"03/20/2023","5,500.0","5,780.0","5,790.0","5,300.0","28.20K","0.00%"
"03/17/2023","5,500.0","5,200.0","5,510.0","5,200.0","397.50K","6.80%"
"03/16/2023","5,150.0","5,150.0","5,200.0","5,070.0","66.60K","-2.83%"
"03/15/2023","5,300.0","5,200.0","5,300.0","5,150.0","187.10K","0.38%"
"03/14/2023","5,280.0","5,200.0","5,350.0","5,120.0","276.60K","3.13%"
"03/13/2023","5,120.0","5,390.0","5,520.0","5,110.0","727.20K","-5.01%"
"03/10/2023","5,390.0","5,350.0","5,390.0","5,220.0","4.90K","0.75%"
"03/09/2023","5,350.0","5,330.0","5,500.0","5,300.0","80.20K","1.13%"
"03/08/2023","5,290.0","5,300.0","5,330.0","5,000.0","32.60K","0.00%"
"03/07/2023","5,290.0","5,210.0","5,300.0","5,100.0","8.40K","1.54%"
"03/06/2023","5,210.0","5,210.0","5,210.0","5,180.0","22.10K","0.00%"
"03/03/2023","5,210.0","5,310.0","5,310.0","5,210.0","19.80K","-1.88%"
"03/02/2023","5,310.0","5,480.0","5,480.0","5,210.0","53.50K","-3.10%"
"03/01/2023","5,480.0","5,130.0","5,480.0","5,130.0","335.70K","6.82%"
"02/28/2023","5,130.0","5,040.0","5,130.0","4,850.0","139.00K","6.88%"
"02/27/2023","4,800.0","4,900.0","4,990.0","4,800.0","18.30K","-3.81%"
"02/24/2023","4,990.0","4,830.0","5,000.0","4,830.0","21.70K","-0.20%"
"02/23/2023","5,000.0","5,050.0","5,100.0","5,000.0","66.00K","-1.77%"
"02/22/2023","5,090.0","4,850.0","5,090.0","4,830.0","40.30K","-0.20%"
"02/21/2023","5,100.0","5,090.0","5,130.0","4,980.0","93.50K","3.03%"
"02/20/2023","4,950.0","4,990.0","4,990.0","4,800.0","49.10K","1.02%"
"02/17/2023","4,900.0","5,000.0","5,000.0","4,860.0","18.60K","-2.00%"
"02/16/2023","5,000.0","4,880.0","5,030.0","4,880.0","507.60K","2.25%"
"02/15/2023","4,890.0","4,850.0","4,900.0","4,800.0","7.90K","1.66%"
"02/14/2023","4,810.0","4,820.0","4,820.0","4,700.0","13.30K","6.42%"
"02/13/2023","4,520.0","4,800.0","4,900.0","4,520.0","45.40K","-6.03%"
"02/10/2023","4,810.0","4,750.0","5,070.0","4,750.0","25.40K","1.26%"
"02/09/2023","4,750.0","4,900.0","4,900.0","4,700.0","20.00K","-1.04%"
"02/08/2023","4,800.0","5,000.0","5,050.0","4,800.0","56.40K","-4.00%"
"02/07/2023","5,000.0","4,900.0","5,000.0","4,860.0","69.10K","2.04%"
